Date,Adj Close
2009-09-02,58.163986
2009-09-03,59.455929000000005
2009-09-04,60.667114
2009-09-08,60.873466
2009-09-09,61.555313
2009-09-10,62.945930000000004
2009-09-11,64.569824
2009-09-14,64.919701
2009-09-15,65.197845
2009-09-16,65.179909
2009-09-17,64.722336
2009-09-18,64.605713
2009-09-21,64.246849
2009-09-22,64.606667
2009-09-23,63.949959
2009-09-24,62.816547
2009-09-25,61.943985
2009-09-28,62.672623
2009-09-29,62.177845
2009-09-30,61.737061
2009-10-01,60.261784
2009-10-02,60.009910999999995
2009-10-05,60.900478
2009-10-06,61.323268999999996
2009-10-07,61.332249
2009-10-08,62.762558
2009-10-09,62.8885
2009-10-12,63.374275
2009-10-13,63.158367000000005
2009-10-14,65.578201
2009-10-15,65.155388
2009-10-16,64.957497
2009-10-19,65.137428
2009-10-20,65.380318
2009-10-21,63.617160999999996
2009-10-22,63.653149
2009-10-23,61.431217000000004
2009-10-26,60.981426
2009-10-27,59.883972
2009-10-28,58.723521999999996
2009-10-29,59.650078
2009-10-30,58.210784999999994
2009-11-02,57.805969
2009-11-03,60.909473
2009-11-04,59.98290600000001
2009-11-05,61.287285
2009-11-06,61.97993100000001
2009-11-09,63.10442
2009-11-10,63.077412
2009-11-11,64.34581
2009-11-12,63.491188
2009-11-13,63.896007999999995
2009-11-16,65.22737099999999
2009-11-17,65.362312
2009-11-18,64.93051899999999
2009-11-19,63.806056999999996
2009-11-20,63.698116000000006
2009-11-23,64.18388399999999
2009-11-24,63.743083999999996
2009-11-25,64.1119
2009-11-27,63.464237
2009-11-30,63.662128
2009-12-01,64.381775
2009-12-02,65.299316
2009-12-03,65.038467
2009-12-04,66.36979699999999
2009-12-07,65.884064
2009-12-08,65.7761
2009-12-09,65.84805300000001
2009-12-10,66.180878
2009-12-11,66.495743
2009-12-14,67.58422900000001
2009-12-15,67.58422900000001
2009-12-16,67.863091
2009-12-17,67.053505
2009-12-18,67.053505
2009-12-21,67.53924599999999
2009-12-22,67.61122900000001
2009-12-23,67.82040400000001
2009-12-24,67.910576
2009-12-28,67.604012
2009-12-29,67.93766
2009-12-30,67.74826800000001
2009-12-31,66.566986
2010-01-04,66.972755
2010-01-05,67.549904
2010-01-06,67.306427
2010-01-07,67.09000400000001
2010-01-08,68.40655500000001
2010-01-11,69.001724
2010-01-12,68.43363199999999
2010-01-13,68.478699
2010-01-14,68.53280600000001
2010-01-15,67.694153
2010-01-19,67.93766
2010-01-20,67.342484
2010-01-21,66.44075
2010-01-22,65.043022
2010-01-25,65.24140899999999
2010-01-26,65.142227
2010-01-27,65.367683
2010-01-28,63.969955000000006
2010-01-29,63.185452000000005
2010-02-01,64.240501
2010-02-02,64.78154
2010-02-03,64.051086
2010-02-04,62.067276
2010-02-05,62.229583999999996
2010-02-08,61.814785
2010-02-09,62.896893000000006
2010-02-10,62.779652
2010-02-11,63.84371899999999
2010-02-12,63.84371899999999
2010-02-16,65.025002
2010-02-17,65.223389
2010-02-18,65.223389
2010-02-19,66.01693
2010-02-22,66.603043
2010-02-23,66.359619
2010-02-24,66.68420400000001
2010-02-25,67.11705
2010-02-26,67.63105
2010-03-01,67.95568100000001
2010-03-02,67.640091
2010-03-03,67.667114
2010-03-04,67.91964
2010-03-05,68.442612
2010-03-08,68.794296
2010-03-09,69.641953
2010-03-10,70.065773
2010-03-11,70.58878299999999
2010-03-12,70.615845
2010-03-15,70.80519100000001
2010-03-16,71.418373
2010-03-17,71.544617
2010-03-18,72.238991
2010-03-19,71.562691
2010-03-22,71.61676800000001
2010-03-23,72.040604
2010-03-24,71.229019
2010-03-25,70.88793199999999
2010-03-26,70.96030400000001
2010-03-29,71.47600600000001
2010-03-30,71.70219399999999
2010-03-31,71.557434
2010-04-01,71.71126600000001
2010-04-05,72.08219100000001
2010-04-06,72.3265
2010-04-07,71.84697
2010-04-08,72.724564
2010-04-09,73.511765
2010-04-12,73.76505300000001
2010-04-13,74.018394
2010-04-14,75.827919
2010-04-15,77.112656
2010-04-16,75.882187
2010-04-19,75.294113
2010-04-20,75.945541
2010-04-21,76.162674
2010-04-22,76.777908
2010-04-23,77.447441
2010-04-26,77.619339
2010-04-27,75.827919
2010-04-28,76.01790600000001
2010-04-29,77.65553299999999
2010-04-30,76.325539
2010-05-03,78.316025
2010-05-04,75.4841
2010-05-05,74.516014
2010-05-06,72.036987
2010-05-07,70.308891
2010-05-10,74.07265500000001
2010-05-11,74.461731
2010-05-12,76.045052
2010-05-13,74.814598
2010-05-14,73.52079
2010-05-17,73.366989
2010-05-18,72.353661
2010-05-19,71.666031
2010-05-20,68.264107
2010-05-21,69.340813
2010-05-24,68.816025
2010-05-25,68.87033100000001
2010-05-26,69.521736
2010-05-27,71.756508
2010-05-28,71.240768
2010-06-01,69.530792
2010-06-02,71.584595
2010-06-03,71.81076800000001
2010-06-04,68.246033
2010-06-07,66.273643
2010-06-08,67.024597
2010-06-09,67.160324
2010-06-10,69.94698299999999
2010-06-11,70.806519
2010-06-14,71.186493
2010-06-15,73.276505
2010-06-16,72.49838299999999
2010-06-17,72.597931
2010-06-18,72.73363499999999
2010-06-21,72.634125
2010-06-22,69.91078900000001
2010-06-23,69.94698299999999
2010-06-24,68.98496999999999
2010-06-25,69.50277700000001
2010-06-28,68.994057
2010-06-29,66.21431700000001
2010-06-30,65.732826
2010-07-01,65.96905500000001
2010-07-02,64.451981
2010-07-06,64.061348
2010-07-07,66.486824
2010-07-08,67.486115
2010-07-09,68.27639
2010-07-12,68.312737
2010-07-13,69.657188
2010-07-14,70.229515
2010-07-15,69.738922
2010-07-16,67.63143199999999
2010-07-19,67.767715
2010-07-20,68.966782
2010-07-21,67.931198
2010-07-22,70.50200699999999
2010-07-23,71.583038
2010-07-26,73.563385
2010-07-27,72.53688000000001
2010-07-28,72.582298
2010-07-29,72.455139
2010-07-30,72.446045
2010-08-02,73.89948299999999
2010-08-03,72.845726
2010-08-04,73.999397
2010-08-05,73.717804
2010-08-06,73.16368100000001
2010-08-09,74.181084
2010-08-10,73.054649
2010-08-11,70.06594799999999
2010-08-12,69.657188
2010-08-13,69.13942
2010-08-16,69.05764
2010-08-17,70.592865
2010-08-18,70.95623
2010-08-19,69.40284
2010-08-20,69.19388599999999
2010-08-23,68.494423
2010-08-24,67.095467
2010-08-25,67.286224
2010-08-26,67.41342900000001
2010-08-27,68.86688199999999
2010-08-30,67.74955
2010-08-31,67.80403100000001
2010-09-01,70.42932900000001
2010-09-02,71.346863
2010-09-03,72.146248
2010-09-07,71.483086
2010-09-08,72.38245400000001
2010-09-09,72.20983100000001
2010-09-10,72.418762
2010-09-13,73.100098
2010-09-14,73.190933
2010-09-15,73.6633
2010-09-16,72.854805
2010-09-17,72.97290799999999
2010-09-20,73.61792
2010-09-21,74.226517
2010-09-22,73.590614
2010-09-23,72.167168
2010-09-24,74.217628
2010-09-27,74.244949
2010-09-28,74.491013
2010-09-29,74.80998199999999
2010-09-30,74.408997
2010-10-01,74.23583199999999
2010-10-04,73.333664
2010-10-05,75.119812
2010-10-06,75.42965699999999
2010-10-07,75.338539
2010-10-08,76.113152
2010-10-11,76.277191
2010-10-12,75.958237
2010-10-13,77.81732199999999
2010-10-14,77.370773
2010-10-15,77.170296
2010-10-18,77.443665
2010-10-19,76.41391
2010-10-20,78.09070600000001
2010-10-21,77.926704
2010-10-22,78.2183
2010-10-25,78.537262
2010-10-26,78.61927
2010-10-27,77.93579100000001
2010-10-28,77.86286199999999
2010-10-29,78.163597
2010-11-01,78.172752
2010-11-02,79.229866
2010-11-03,80.004478
2010-11-04,80.979591
2010-11-05,81.03426400000001
2010-11-08,81.088936
2010-11-09,79.676422
2010-11-10,80.022697
2010-11-11,80.077377
2010-11-12,79.220741
2010-11-15,79.430351
2010-11-16,78.236526
2010-11-17,78.464348
2010-11-18,79.813118
2010-11-19,80.31433100000001
2010-11-22,80.132065
2010-11-23,78.801537
2010-11-24,80.988701
2010-11-26,80.505707
2010-11-29,80.797333
2010-11-30,80.068268
2010-12-01,81.982033
2010-12-02,83.084709
2010-12-03,83.631516
2010-12-06,83.28519399999999
2010-12-07,83.522171
2010-12-08,83.139412
2010-12-09,83.850235
2010-12-10,84.1054
2010-12-13,83.431015
2010-12-14,83.102951
2010-12-15,82.81134
2010-12-16,83.904915
2010-12-17,83.29433399999999
2010-12-20,83.139412
2010-12-21,84.04160300000001
2010-12-22,84.10374499999999
2010-12-23,83.783951
2010-12-27,84.048912
2010-12-28,84.012375
2010-12-29,84.222488
2010-12-30,84.268211
2010-12-31,84.35045600000001
2011-01-03,85.382889
2011-01-04,84.752472
2011-01-05,85.136177
2011-01-06,84.798149
2011-01-07,85.455978
2011-01-10,85.867142
2011-01-11,85.282387
2011-01-12,85.967621
2011-01-13,86.30566400000001
2011-01-14,86.16864
2011-01-18,86.013336
2011-01-19,84.46006
2011-01-20,83.738274
2011-01-21,83.153503
2011-01-24,83.76567800000001
2011-01-25,83.208336
2011-01-26,84.195091
2011-01-27,84.807266
2011-01-28,82.413437
2011-01-31,82.89768199999999
2011-02-01,84.551445
2011-02-02,82.852005
2011-02-03,83.254013
2011-02-04,83.436752
2011-02-07,83.692566
2011-02-08,83.866196
2011-02-09,84.076309
2011-02-10,85.373749
2011-02-11,86.506691
2011-02-14,86.1138
2011-02-15,86.41532099999999
2011-02-16,87.338135
2011-02-17,87.593987
2011-02-18,87.53001400000001
2011-02-22,84.112892
2011-02-23,82.395172
2011-02-24,82.970787
2011-02-25,83.783951
2011-02-28,84.259056
2011-03-01,81.956604
2011-03-02,82.660133
2011-03-03,84.706757
2011-03-04,83.656052
2011-03-07,82.989059
2011-03-08,85.328056
2011-03-09,85.355446
2011-03-10,84.204277
2011-03-11,85.02651999999999
2011-03-14,83.555511
2011-03-15,83.235741
2011-03-16,81.956604
2011-03-17,83.208336
2011-03-18,83.774796
2011-03-21,85.611313
2011-03-22,84.432663
2011-03-23,84.41439799999999
2011-03-24,85.583893
2011-03-25,86.271904
2011-03-28,86.620018
2011-03-29,87.15139
2011-03-30,87.352928
2011-03-31,87.84764100000001
2011-04-01,89.020271
2011-04-04,89.157715
2011-04-05,88.635513
2011-04-06,88.672173
2011-04-07,88.16828199999999
2011-04-08,86.71165500000001
2011-04-11,86.555901
2011-04-12,86.94066600000001
2011-04-13,86.766624
2011-04-14,87.050598
2011-04-15,87.600288
2011-04-18,86.363518
2011-04-19,86.85818499999999
2011-04-20,87.224693
2011-04-21,87.67358399999999
2011-04-25,87.902603
2011-04-26,89.524147
2011-04-27,90.192932
2011-04-28,91.182365
2011-04-29,91.448036
2011-05-02,91.264809
2011-05-03,90.788437
2011-05-04,89.450859
2011-05-05,90.62350500000001
2011-05-06,90.925842
2011-05-09,90.843391
2011-05-10,91.933586
2011-05-11,90.6968
2011-05-12,90.70597099999999
2011-05-13,89.524147
2011-05-16,89.249321
2011-05-17,88.809586
2011-05-18,90.21126600000001
2011-05-19,91.200661
2011-05-20,90.605179
2011-05-23,89.56079100000001
2011-05-24,88.919525
2011-05-25,89.588295
2011-05-26,89.94558
2011-05-27,89.899773
2011-05-31,90.87088
2011-06-01,87.84764100000001
2011-06-02,88.278244
2011-06-03,86.766624
2011-06-06,85.667252
2011-06-07,85.65810400000001
2011-06-08,84.6595
2011-06-09,85.374107
2011-06-10,84.247261
2011-06-13,84.494629
2011-06-14,86.015404
2011-06-15,84.998474
2011-06-16,84.989296
2011-06-17,85.923767
2011-06-20,86.59255999999999
2011-06-21,88.259888
2011-06-22,88.05838
2011-06-23,88.186615
2011-06-24,86.803795
2011-06-27,87.53935200000001
2011-06-28,88.615082
2011-06-29,89.02883100000001
2011-06-30,90.06777199999999
2011-07-01,92.118126
2011-07-05,91.31819899999999
2011-07-06,92.32959
2011-07-07,93.230637
2011-07-08,92.191681
2011-07-11,90.453949
2011-07-12,89.47934000000001
2011-07-13,89.89308199999999
2011-07-14,88.826523
2011-07-15,88.734619
2011-07-18,87.723244
2011-07-19,88.661057
2011-07-20,88.504745
2011-07-21,89.94824200000001
2011-07-22,89.89308199999999
2011-07-25,89.62645
2011-07-26,88.440384
2011-07-27,86.224541
2011-07-28,85.930305
2011-07-29,85.783218
2011-08-01,84.918938
2011-08-02,81.884819
2011-08-03,82.243385
2011-08-04,78.078369
2011-08-05,77.719788
2011-08-08,72.377861
2011-08-09,75.568306
2011-08-10,72.515793
2011-08-11,75.60507199999999
2011-08-12,76.588875
2011-08-15,77.480728
2011-08-16,76.083199
2011-08-17,75.66024
2011-08-18,71.338898
2011-08-19,70.116074
2011-08-22,69.99652900000001
2011-08-23,72.322693
2011-08-24,73.426025
2011-08-25,72.046867
2011-08-26,73.88574200000001
2011-08-29,76.542908
2011-08-30,77.591034
2011-08-31,77.333611
2011-09-01,76.21191400000001
2011-09-02,73.75703399999999
2011-09-06,72.708839
2011-09-07,75.04422
2011-09-08,74.22592900000001
2011-09-09,72.54335
2011-09-12,72.341103
2011-09-13,74.887909
2011-09-14,76.34063
2011-09-15,77.379601
2011-09-16,77.443939
2011-09-19,76.083199
2011-09-20,75.09940300000001
2011-09-21,71.09985400000001
2011-09-22,68.94838
2011-09-23,70.078125
2011-09-26,71.697311
2011-09-27,72.83532
2011-09-28,70.735023
2011-09-29,72.16914399999999
2011-09-30,69.61545600000001
2011-10-03,66.987778
2011-10-04,69.967079
2011-10-05,71.83606
2011-10-06,73.307213
2011-10-07,72.307953
2011-10-10,75.028175
2011-10-11,75.574051
2011-10-12,76.564079
2011-10-13,76.055176
2011-10-14,77.739136
2011-10-17,75.675842
2011-10-18,77.896423
2011-10-19,76.86940799999999
2011-10-20,78.081467
2011-10-21,79.77467299999999
2011-10-24,81.12554200000001
2011-10-25,79.339813
2011-10-26,79.700653
2011-10-27,83.142563
2011-10-28,82.920517
2011-10-31,80.98674
2011-11-01,78.91420699999999
2011-11-02,79.820915
2011-11-03,81.486389
2011-11-04,81.097786
2011-11-07,81.134796
2011-11-08,82.10629300000001
2011-11-09,78.923439
2011-11-10,80.117012
2011-11-11,82.30986
2011-11-14,81.86573
2011-11-15,82.43013
2011-11-16,80.6259
2011-11-17,79.50634000000001
2011-11-18,79.86718
2011-11-21,78.06298100000001
2011-11-22,77.183998
2011-11-23,75.32423399999999
2011-11-25,74.796837
2011-11-28,77.58183299999999
2011-11-29,77.896423
2011-11-30,81.726936
2011-12-01,81.12554200000001
2011-12-02,81.810211
2011-12-05,83.114807
2011-12-06,82.420868
2011-12-07,82.476395
2011-12-08,80.459351
2011-12-09,81.939751
2011-12-12,81.227333
2011-12-13,79.959709
2011-12-14,78.886452
2011-12-15,80.015244
2011-12-16,81.292068
2011-12-19,79.469353
2011-12-20,82.124809
2011-12-21,82.615173
2011-12-22,83.256622
2011-12-23,83.665047
2011-12-27,83.711487
2011-12-28,82.356186
2011-12-29,83.41444399999999
2011-12-30,83.052391
2012-01-03,83.859985
2012-01-04,84.138458
2012-01-05,83.93425
2012-01-06,83.832153
2012-01-09,84.379807
2012-01-10,85.59585600000001
2012-01-11,85.957893
2012-01-12,86.236359
2012-01-13,85.623695
2012-01-17,85.456604
2012-01-18,86.319901
2012-01-19,87.740173
2012-01-20,87.331749
2012-01-23,86.70049300000001
2012-01-24,86.217804
2012-01-25,87.378128
2012-01-26,87.805161
2012-01-27,88.538452
2012-01-30,88.111465
2012-01-31,88.037201
2012-02-01,88.538452
2012-02-02,87.95366700000001
2012-02-03,88.946892
2012-02-06,88.362091
2012-02-07,88.15789000000001
2012-02-08,87.77730600000001
2012-02-09,88.009354
2012-02-10,87.034676
2012-02-13,88.24143199999999
2012-02-14,87.470955
2012-02-15,85.762947
2012-02-16,87.415276
2012-02-17,86.821175
2012-02-21,85.549446
2012-02-22,84.890343
2012-02-23,85.59585600000001
2012-02-24,85.076035
2012-02-27,85.772217
2012-02-28,85.64228100000001
2012-02-29,85.335938
2012-03-01,86.477707
2012-03-02,85.549446
2012-03-05,84.955338
2012-03-06,83.674324
2012-03-07,84.157051
2012-03-08,85.382362
2012-03-09,85.59585600000001
2012-03-12,85.317398
2012-03-13,87.081085
2012-03-14,85.883606
2012-03-15,88.742683
2012-03-16,88.649879
2012-03-19,88.854088
2012-03-20,87.619476
2012-03-21,88.389946
2012-03-22,86.468437
2012-03-23,86.505577
2012-03-26,87.688515
2012-03-27,87.49323299999999
2012-03-28,87.232803
2012-03-29,87.22350300000001
2012-03-30,87.13050799999999
2012-04-02,87.958199
2012-04-03,87.697823
2012-04-04,87.44671600000001
2012-04-05,87.567619
2012-04-09,86.042412
2012-04-10,84.340553
2012-04-11,85.103165
2012-04-12,87.009621
2012-04-13,86.051743
2012-04-16,86.730637
2012-04-17,88.03263100000001
2012-04-18,87.874504
2012-04-19,86.628326
2012-04-20,86.823616
2012-04-23,85.99593399999999
2012-04-24,86.88871
2012-04-25,87.67920699999999
2012-04-26,86.767815
2012-04-27,87.27002
2012-04-30,86.674805
2012-05-01,87.558319
2012-05-02,88.44180300000001
2012-05-03,87.641991
2012-05-04,86.646935
2012-05-07,86.98172
2012-05-08,86.860817
2012-05-09,85.605339
2012-05-10,85.33564799999999
2012-05-11,85.484421
2012-05-14,84.83345
2012-05-15,84.898544
2012-05-16,84.81485
2012-05-17,82.182983
2012-05-18,81.160004
2012-05-21,83.31755799999999
2012-05-22,83.34545899999999
2012-05-23,84.321945
2012-05-24,85.038063
2012-05-25,84.656746
2012-05-29,85.819221
2012-05-30,84.024361
2012-05-31,84.852036
2012-06-01,82.15508299999999
2012-06-04,80.825195
2012-06-05,81.31809200000001
2012-06-06,83.754639
2012-06-07,83.596558
2012-06-08,84.573051
2012-06-11,83.336166
2012-06-12,84.070862
2012-06-13,83.726753
2012-06-14,84.56373599999999
2012-06-15,85.038063
2012-06-18,86.674805
2012-06-19,87.737953
2012-06-20,87.457916
2012-06-21,85.72183199999999
2012-06-22,85.040459
2012-06-25,83.416389
2012-06-26,83.705711
2012-06-27,84.163078
2012-06-28,84.732445
2012-06-29,87.112579
2012-07-02,87.019234
2012-07-03,87.569908
2012-07-05,87.765953
2012-07-06,86.98191800000001
2012-07-09,86.608559
2012-07-10,85.46048
2012-07-11,85.292503
2012-07-12,84.891129
2012-07-13,86.739204
2012-07-16,86.123192
2012-07-17,85.563156
2012-07-18,85.9645
2012-07-19,86.58988199999999
2012-07-20,84.639114
2012-07-23,83.57505
2012-07-24,82.669655
2012-07-25,82.18431899999999
2012-07-26,83.379044
2012-07-27,85.46048
2012-07-30,85.19914200000001
2012-07-31,84.81645999999999
2012-08-01,83.080376
2012-08-02,82.959023
2012-08-03,84.78842900000001
2012-08-06,84.71378299999999
2012-08-07,84.81645999999999
2012-08-08,84.508423
2012-08-09,84.153748
2012-08-10,84.32178499999999
2012-08-13,84.405762
2012-08-14,84.751122
2012-08-15,85.72183199999999
2012-08-16,86.225868
2012-08-17,86.58988199999999
2012-08-20,86.580551
2012-08-21,86.66454300000001
2012-08-22,86.207199
2012-08-23,85.255127
2012-08-24,85.245819
2012-08-27,84.405762
2012-08-28,84.209785
2012-08-29,84.06041
2012-08-30,83.155029
2012-08-31,83.369713
2012-09-04,83.360382
2012-09-05,82.49233199999999
2012-09-06,84.06041
2012-09-07,84.67645999999999
2012-09-10,85.049789
2012-09-11,85.656494
2012-09-12,86.337845
2012-09-13,86.767235
2012-09-14,87.037903
2012-09-17,85.69384000000001
2012-09-18,84.797783
2012-09-19,85.152473
2012-09-20,82.75370799999999
2012-09-21,81.838959
2012-09-24,82.651009
2012-09-25,81.85345500000001
2012-09-26,81.83473199999999
2012-09-27,82.28405
2012-09-28,81.525787
2012-10-01,81.49771899999999
2012-10-02,81.722397
2012-10-03,82.714676
2012-10-04,83.501007
2012-10-05,83.997124
2012-10-08,84.174995
2012-10-09,83.2108
2012-10-10,83.220169
2012-10-11,83.126564
2012-10-12,83.79118299999999
2012-10-15,84.128189
2012-10-16,84.961334
2012-10-17,85.504265
2012-10-18,85.579163
2012-10-19,84.24051700000001
2012-10-22,83.894173
2012-10-23,84.661781
2012-10-24,82.976776
2012-10-25,83.435463
2012-10-26,83.622688
2012-10-31,84.249863
2012-11-01,85.53235600000001
2012-11-02,84.680489
2012-11-05,84.848991
2012-11-06,86.34676400000001
2012-11-07,84.614975
2012-11-08,84.03456899999999
2012-11-09,83.463531
2012-11-12,84.100105
2012-11-13,84.006477
2012-11-14,81.78791
2012-11-15,81.675575
2012-11-16,81.254341
2012-11-19,82.72402199999999
2012-11-20,82.798912
2012-11-21,83.04229699999999
2012-11-23,83.931602
2012-11-26,84.502617
2012-11-27,84.446472
2012-11-28,85.167274
2012-11-29,85.654053
2012-11-30,85.185989
2012-12-03,84.306053
2012-12-04,84.568169
2012-12-05,85.279602
2012-12-06,85.270241
2012-12-07,85.522995
2012-12-10,86.44036899999999
2012-12-11,86.590141
2012-12-12,86.37484
2012-12-13,86.758652
2012-12-14,86.786751
2012-12-17,87.423317
2012-12-18,88.77127800000001
2012-12-19,89.043533
2012-12-20,89.66323100000001
2012-12-21,89.390945
2012-12-24,88.930916
2012-12-26,88.35818499999999
2012-12-27,87.96386
2012-12-28,87.156418
2012-12-31,88.583511
2013-01-02,90.74297299999999
2013-01-03,91.409538
2013-01-04,92.536209
2013-01-07,92.207603
2013-01-08,91.888359
2013-01-09,92.79908
2013-01-10,93.324867
2013-01-11,93.30606800000001
2013-01-14,93.78492
2013-01-15,94.432762
2013-01-16,94.470314
2013-01-17,95.052414
2013-01-18,95.19323
2013-01-22,96.23539
2013-01-23,96.254173
2013-01-24,97.765778
2013-01-25,98.000496
2013-01-28,98.075615
2013-01-29,97.95356
2013-01-30,96.507683
2013-01-31,96.751785
2013-02-01,97.577995
2013-02-04,96.901993
2013-02-05,98.019287
2013-02-06,97.934784
2013-02-07,98.244614
2013-02-08,98.695267
2013-02-11,98.601357
2013-02-12,98.610771
2013-02-13,99.04265600000001
2013-02-14,99.27739
2013-02-15,99.305534
2013-02-19,100.5355
2013-02-20,98.80793800000001
2013-02-21,98.103775
2013-02-22,99.25859799999999
2013-02-25,97.071014
2013-02-26,97.25876600000001
2013-02-27,100.12236800000001
2013-02-28,100.150536
2013-03-01,100.000336
2013-03-04,101.183327
2013-03-05,102.71369200000001
2013-03-06,102.319374
2013-03-07,101.849907
2013-03-08,102.95779399999999
2013-03-11,103.079849
2013-03-12,102.769997
2013-03-13,104.347321
2013-03-14,105.136009
2013-03-15,105.023338
2013-03-18,104.72287800000001
2013-03-19,104.506943
2013-03-20,104.206512
2013-03-21,102.554077
2013-03-22,103.652557
2013-03-25,102.82253299999999
2013-03-26,103.613037
2013-03-27,103.763634
2013-03-28,104.74234799999999
2013-04-01,103.208382
2013-04-02,101.768532
2013-04-03,100.319252
2013-04-04,100.563942
2013-04-05,101.015671
2013-04-08,101.956734
2013-04-09,101.599159
2013-04-10,103.405991
2013-04-11,103.114281
2013-04-12,102.88842
2013-04-15,98.832329
2013-04-16,101.15682199999999
2013-04-17,99.632271
2013-04-18,99.55699200000001
2013-04-19,101.109756
2013-04-22,101.232117
2013-04-23,101.66499300000001
2013-04-24,102.295525
2013-04-25,102.408455
2013-04-26,102.427261
2013-04-29,103.029579
2013-04-30,103.547173
2013-05-01,101.175667
2013-05-02,102.248482
2013-05-03,104.441223
2013-05-06,105.862228
2013-05-07,107.55618999999999
2013-05-08,107.866745
2013-05-09,106.67156999999999
2013-05-10,107.26445
2013-05-13,106.71862800000001
