Date,IYT
2009-09-10,2.259133992219331
2009-09-11,2.579823667709724
2009-09-14,0.5418583764453366
2009-09-15,0.4284431316157855
2009-09-16,-0.02751011172226203
2009-09-17,-0.7020154017091329
2009-09-18,-0.18018972615575501
2009-09-21,-0.5554679042084065
2009-09-22,0.5600554822540849
2009-09-23,-1.016470947185688
2009-09-24,-1.772342027615681
2009-09-25,-1.3890639356537782
2009-09-28,1.176285316483927
2009-09-29,-0.7894643247977728
2009-09-30,-0.7089084544502966
2009-10-01,-2.3896132664948166
2009-10-02,-0.41796472537222185
2009-10-05,1.4840331957832742
2009-10-06,0.6942326462527904
2009-10-07,0.014643707268779949
2009-10-08,2.3320667728979005
2009-10-09,0.20066422404263484
2009-10-12,0.7724385221463237
2009-10-13,-0.3406871321210203
2009-10-14,3.831375184225405
2009-10-15,-0.6447462625575939
2009-10-16,-0.30372162007538117
2009-10-19,0.2769980499710334
2009-10-20,0.3728885334557619
2009-10-21,-2.6967703032585555
2009-10-22,0.05656964164120204
2009-10-23,-3.4906866901431632
2009-10-26,-0.7321863735826772
2009-10-27,-1.7996528975888437
2009-10-28,-1.9378307103610326
2009-10-29,1.5778277059063317
2009-10-30,-2.412893743408029
2009-11-02,-0.695431267590696
2009-11-03,5.36882964456491
2009-11-04,-1.5212198601685323
2009-11-05,2.1745845391351937
2009-11-06,1.1301626430343825
2009-11-09,1.8142792059578028
2009-11-10,-0.042798903785179476
2009-11-11,2.010859291437006
2009-11-12,-1.3281703967981784
2009-11-13,0.6376002918704105
2009-11-16,2.083640342601689
2009-11-17,0.20687787646693767
2009-11-18,-0.6606146367650112
2009-11-19,-1.731792718305536
2009-11-20,-0.1691704597887811
2009-11-23,0.7626096822078487
2009-11-24,-0.6867767615932885
2009-11-25,0.5785976718666541
2009-11-27,-1.010207153430187
2009-11-30,0.3118149832952444
2009-12-01,1.1304161871560359
2009-12-02,1.425156420431084
2009-12-03,-0.3994666651638501
2009-12-04,2.0469885921511555
2009-12-07,-0.7318584988289079
2009-12-08,-0.1638696726419253
2009-12-09,0.10939079696121734
2009-12-10,0.5054439498765495
2009-12-11,0.4757643136737988
2009-12-14,1.6369258405007914
2009-12-15,0.0
2009-12-16,0.41261401384040663
2009-12-17,-1.192969533321131
2009-12-18,0.0
2009-12-21,0.724408067855653
2009-12-22,0.10657951378376662
2009-12-23,0.30937908257813174
2009-12-24,0.13295703753106736
2009-12-28,-0.4514230596424418
2009-12-29,0.49353283944153503
2009-12-30,-0.27877321650463527
2009-12-31,-1.7436342431662033
2010-01-04,0.609564927575379
2010-01-05,0.8617668483251073
2010-01-06,-0.3604401865619167
2010-01-07,-0.32154878760685124
2010-01-08,1.9623653622080628
2010-01-11,0.8700467374800347
2010-01-12,-0.8233011685331304
2010-01-13,0.06585504624394556
2010-01-14,0.07901289129339517
2010-01-15,-1.2237248829414793
2010-01-19,0.359716444047975
2010-01-20,-0.8760619662201985
2010-01-21,-1.3390269358047546
2010-01-22,-2.1037209844861793
2010-01-25,0.3050088908845616
2010-01-26,-0.15202308092393535
2010-01-27,0.34609808473387016
2010-01-28,-2.1382553822505757
2010-01-29,-1.2263616568121694
2010-02-01,1.6697656922672444
2010-02-02,0.8422085624768316
2010-02-03,-1.1275650439924845
2010-02-04,-3.097230857256661
2010-02-05,0.2615033403431388
2010-02-08,-0.6665623861473957
2010-02-09,1.7505650145026141
2010-02-10,-0.18640189428753562
2010-02-11,1.6949233805883424
2010-02-12,0.0
2010-02-16,1.8502728514296019
2010-02-17,0.30509341622164676
2010-02-18,0.0
2010-02-19,1.2166509777650436
2010-02-22,0.8878222601384156
2010-02-23,-0.36548480224846136
2010-02-24,0.48913029473542924
2010-02-25,0.6490982482148189
2010-02-26,0.7658262691819573
2010-03-01,0.4800028980771476
2010-03-02,-0.464405617537722
2010-03-03,0.03995115855182085
2010-03-04,0.37318866591533606
2010-03-05,0.7699864133555501
2010-03-08,0.5138377828128649
2010-03-09,1.2321617478286306
2010-03-10,0.6085699520804511
2010-03-11,0.7464557623591661
2010-03-12,0.03833753586599542
2010-03-15,0.2681352889001287
2010-03-16,0.866012775814684
2010-03-17,0.176766838415654
2010-03-18,0.9705468127672034
2010-03-19,-0.9361980152795879
2010-03-22,0.07556591185204908
2010-03-23,0.5918111244562096
2010-03-24,-1.1265660682134304
2010-03-25,-0.4788596063635242
2010-03-26,0.10209354111221369
2010-03-29,0.7267471683886972
2010-03-30,0.31645304859364565
2010-03-31,-0.20189061439318534
2010-04-01,0.21497696521650678
2010-04-05,0.5172478756685139
2010-04-06,0.3389311515239468
2010-04-07,-0.6630073347942966
2010-04-08,1.221476702496993
2010-04-09,1.0824416905407697
2010-04-12,0.344554371671002
2010-04-13,0.34344312068750327
2010-04-14,2.4446963818209655
2010-04-15,1.694279649161956
2010-04-16,-1.5956771090857025
2010-04-19,-0.7749829350595872
2010-04-20,0.8651778658977038
2010-04-21,0.2859061863816237
2010-04-22,0.8077893903777555
2010-04-23,0.8720386077724296
2010-04-26,0.22195439614332013
2010-04-27,-2.307955753140334
2010-04-28,0.25055019642570286
2010-04-29,2.1542648122930164
2010-04-30,-1.7126841431891027
2010-05-03,2.6078898702569075
2010-05-04,-3.616022391330509
2010-05-05,-1.2825032026612226
2010-05-06,-3.326837906278779
2010-05-07,-2.3989009978998665
2010-05-10,5.353183568206199
2010-05-11,0.525262662719439
2010-05-12,2.1263553488972686
2010-05-13,-1.6180592525599113
2010-05-14,-1.7293523384299903
2010-05-17,-0.2091938892386791
2010-05-18,-1.3811770304489435
2010-05-19,-0.9503734717722145
2010-05-20,-4.746912801687042
2010-05-21,1.5772651944307992
2010-05-24,-0.7568241231899031
2010-05-25,0.07891475859003183
2010-05-26,0.9458427025710092
2010-05-27,3.2144939533730765
2010-05-28,-0.7187362015999899
2010-06-01,-2.400277324354505
2010-06-02,2.9538035464920176
2010-06-03,0.31595205644456836
2010-06-04,-4.964067505864877
2010-06-07,-2.8901167046588516
2010-06-08,1.1331110921426024
2010-06-09,0.20250326906106064
2010-06-10,4.149263782586843
2010-06-11,1.2288392767419332
2010-06-14,0.5366370291413514
2010-06-15,2.9359670801594406
2010-06-16,-1.0618983533671633
2010-06-17,0.1373106487078557
2010-06-18,0.18692543731031463
2010-06-21,-0.13681428131564477
2010-06-22,-3.7493891473188268
2010-06-23,0.05177169435175433
2010-06-24,-1.3753459530913559
2010-06-25,0.750608429633326
2010-06-28,-0.7319419769371338
2010-06-29,-4.028955711359295
2010-06-30,-0.7271705302042242
2010-07-01,0.3593775201449656
2010-07-02,-2.2996752037754753
2010-07-06,-0.6060837757647985
2010-07-07,3.786176962745147
2010-07-08,1.5029910287187143
2010-07-09,1.171018660653389
2010-07-12,0.0532350934195458
2010-07-13,1.968082467549226
2010-07-14,0.8216337989411793
2010-07-15,-0.6985567250464508
2010-07-16,-3.021971002075441
2010-07-19,0.20150837557306733
2010-07-20,1.769377940513417
2010-07-21,-1.5015692627212918
2010-07-22,3.7844305351423246
2010-07-23,1.5333336538915887
2010-07-26,2.766503148413446
2010-07-27,-1.3954020740073125
2010-07-28,0.06261366631703513
2010-07-29,-0.17519285487488379
2010-07-30,-0.012551214621236984
2010-08-02,2.0062351229801267
2010-08-03,-1.4259328444828134
2010-08-04,1.583718171742854
2010-08-05,-0.3805341819204333
2010-08-06,-0.7516813713007386
2010-08-09,1.390584762950886
2010-08-10,-1.51849358254188
2010-08-11,-4.091048332872016
2010-08-12,-0.5833932340428616
2010-08-13,-0.7433087881756006
2010-08-16,-0.11828273942707801
2010-08-17,2.2231066685742373
2010-08-18,0.514733323261507
2010-08-19,-2.1892228490718924
2010-08-20,-0.3010741347184154
2010-08-23,-1.0108739954278523
2010-08-24,-2.0424378200835425
2010-08-25,0.28430683700286785
2010-08-26,0.18905058485672033
2010-08-27,2.156028882613259
2010-08-30,-1.622451848480655
2010-08-31,0.08041529427134098
2010-09-01,3.8718907434869276
2010-09-02,1.3027725991823447
2010-09-03,1.1204206693712582
2010-09-07,-0.9191912516365419
2010-09-08,1.2581549710934503
2010-09-09,-0.23848735496035944
2010-09-10,0.28933871898966235
2010-09-13,0.940828013602335
2010-09-14,0.12426111932162254
2010-09-15,0.6453900512513044
2010-09-16,-1.0975546846258677
2010-09-17,0.16210735860180403
2010-09-20,0.8839061203371745
2010-09-21,0.8266968151232845
2010-09-22,-0.8567059666830357
2010-09-23,-1.9342765641281345
2010-09-24,2.8412643267365034
2010-09-27,0.03681200913616678
2010-09-28,0.3314218722138218
2010-09-29,0.4281979626186594
2010-09-30,-0.5360046738147717
2010-10-01,-0.23272051362285273
2010-10-04,-1.215272969527692
2010-10-05,2.4356453810899126
2010-10-06,0.4124677521823328
2010-10-07,-0.12079864024835407
2010-10-08,1.028176296330896
2010-10-11,0.2155199143506703
2010-10-12,-0.41815121377504205
2010-10-13,2.4475094123103336
2010-10-14,-0.5738426722009193
2010-10-15,-0.2591120551425852
2010-10-18,0.3542412225553848
2010-10-19,-1.3296826796613925
2010-10-20,2.1943596394949694
2010-10-21,-0.21001474874616788
2010-10-22,0.37419265159732706
2010-10-25,0.4077843675968307
2010-10-26,0.10441922459685227
2010-10-27,-0.8693530224841761
2010-10-28,-0.09357574878532393
2010-10-29,0.38623676586664324
2010-11-01,0.011712613481695833
2010-11-02,1.352279372229348
2010-11-03,0.977676776583225
2010-11-04,1.2188230263810995
2010-11-05,0.06751454202826856
2010-11-08,0.06746775660231297
2010-11-09,-1.7419318462878808
2010-11-10,0.4346015939320047
2010-11-11,0.06833061375075555
2010-11-12,-1.0697603144518508
2010-11-15,0.2645897997848756
2010-11-16,-1.502983412474157
2010-11-17,0.2911964674914058
2010-11-18,1.7189590360197737
2010-11-19,0.6279832345354563
2010-11-22,-0.22694081832047575
2010-11-23,-1.6604189596262087
2010-11-24,2.7755346954717597
2010-11-26,-0.596372079112617
2010-11-29,0.3622426420029967
2010-11-30,-0.9023379521697739
2010-12-01,2.3901666013307565
2010-12-02,1.3450215366091367
2010-12-03,0.658131931352135
2010-12-06,-0.4141046540397708
2010-12-07,0.2845367689243927
2010-12-08,-0.458272331067644
2010-12-09,0.854977179776073
2010-12-10,0.304310417257625
2010-12-13,-0.8018331759910735
2010-12-14,-0.3932158802095298
2010-12-15,-0.3509033030608011
2010-12-16,1.3205618940594466
2010-12-17,-0.7277058799237346
2010-12-20,-0.18599344344358837
2010-12-21,1.0851544150925818
2010-12-22,0.07394194991732217
2010-12-23,-0.3802375268782465
2010-12-27,0.3162431430334456
2010-12-28,-0.043471115961613016
2010-12-29,0.25009767906214453
2010-12-30,0.0542883511111647
2010-12-31,0.0975990815801353
2011-01-03,1.223980342204678
2011-01-04,-0.7383411446759691
2011-01-05,0.4527360570674599
2011-01-06,-0.39704390296971814
2011-01-07,0.775758678411731
2011-01-10,0.48114129593133104
2011-01-11,-0.6809997239689225
2011-01-12,0.8034882982344227
2011-01-13,0.39322130363479424
2011-01-14,-0.15876594147982148
2011-01-18,-0.18023262291246844
2011-01-19,-1.8058548502292715
2011-01-20,-0.8545885475335857
2011-01-21,-0.6983318046416942
2011-01-24,0.736198690270462
2011-01-25,-0.6653584299765369
2011-01-26,1.1858847892355362
2011-01-27,0.7270910842058331
2011-01-28,-2.822669699079794
2011-01-31,0.5875801539498848
2011-02-01,1.9949448043673934
2011-02-02,-2.009947908045806
2011-02-03,0.4852121563020617
2011-02-04,0.21949572568951137
2011-02-07,0.3065963066251731
2011-02-08,0.20746167586735975
2011-02-09,0.25053359997393443
2011-02-10,1.543169550889778
2011-02-11,1.3270378931116156
2011-02-14,-0.4541741170055902
2011-02-15,0.3501424858733282
2011-02-16,1.0678823955303063
2011-02-17,0.2929441990031201
2011-02-18,-0.07303355194916428
2011-02-22,-3.903943166283519
2011-02-23,-2.0421601958472646
2011-02-24,0.6986028259034383
2011-02-25,0.9800606085609287
2011-02-28,0.5670596747102463
2011-03-01,-2.732586987445007
2011-03-02,0.8584164858758792
2011-03-03,2.4759505286544803
2011-03-04,-1.2404028169795134
2011-03-07,-0.7973039416203975
2011-03-08,2.8184401994484576
2011-03-09,0.03209964141219768
2011-03-10,-1.3486766854923338
2011-03-11,0.9764860281384458
2011-03-14,-1.730059045107335
2011-03-15,-0.3827036615214885
2011-03-16,-1.5367641167512436
2011-03-17,1.5273107216594806
2011-03-18,0.6807731379221416
2011-03-21,2.192207069056895
2011-03-22,-1.3767456177199322
2011-03-23,-0.021632623384171268
2011-03-24,1.3854212405803201
2011-03-25,0.8039024352397783
2011-03-28,0.4035079601349745
2011-03-29,0.6134517312152976
2011-03-30,0.23125047116288044
2011-03-31,0.5663381999055694
2011-04-01,1.3348451781419968
2011-04-04,0.15439629474953698
2011-04-05,-0.5857059032973067
2011-04-06,0.041360396932543786
2011-04-07,-0.568262830324473
2011-04-08,-1.6520986537993165
2011-04-11,-0.17962291228325045
2011-04-12,0.44452775091556873
2011-04-13,-0.2001848018969743
2011-04-14,0.3272848324719968
2011-04-15,0.6314603375843664
2011-04-18,-1.4118332578997972
2011-04-19,0.5727731007900694
2011-04-20,0.4219613845258374
2011-04-21,0.5146375235737244
2011-04-25,0.261217791666879
2011-04-26,1.8447053268718427
2011-04-27,0.7470442583496384
2011-04-28,1.0970183339865214
2011-04-29,0.2913622606739663
2011-05-02,-0.20036187545897644
2011-05-03,-0.5219667966433805
2011-05-04,-1.473291141690225
2011-05-05,1.3109387803643235
2011-05-06,0.33361874493818
2011-05-09,-0.09067939123401647
2011-05-10,1.2000817979152867
2011-05-11,-1.3453037717902183
2011-05-12,0.010111712871885281
2011-05-13,-1.3029175334003051
2011-05-16,-0.30698533212497603
2011-05-17,-0.49270402852700235
2011-05-18,1.5782980904786692
2011-05-19,1.0967532591771745
2011-05-20,-0.6529360571191356
2011-05-23,-1.1526802457947793
2011-05-24,-0.7160119878798499
2011-05-25,0.7521070316109046
2011-05-26,0.3988076790611972
2011-05-27,-0.0509274608046395
2011-05-31,1.0802107364609181
2011-06-01,-3.3269612883687127
2011-06-02,0.49017024828246214
2011-06-03,-1.7123358276134315
2011-06-06,-1.2670448028495263
2011-06-07,-0.010678526258778298
2011-06-08,-1.1658021288914022
2011-06-09,0.8440954647735976
2011-06-10,-1.319891990202604
2011-06-13,0.2936214151816774
2011-06-14,1.799848129991788
2011-06-15,-1.182264981281722
2011-06-16,-0.010797840911835888
2011-06-17,1.0995161084755845
2011-06-20,0.7783562375704323
2011-06-21,1.925486439019708
2011-06-22,-0.22831209575068234
2011-06-23,0.1456249819721922
2011-06-24,-1.5680610940787432
2011-06-27,0.8473788501988988
2011-06-28,1.2288530534244613
2011-06-29,0.4669058479232824
2011-06-30,1.166971405027195
2011-07-01,2.276456888486167
2011-07-05,-0.8683709002069939
2011-07-06,1.1075459339709548
2011-07-07,0.9759027414721677
2011-07-08,-1.1143933297377284
2011-07-11,-1.8849119369024336
2011-07-12,-1.0774642906966836
2011-07-13,0.46238830103126904
2011-07-14,-1.1864750615625752
2011-07-15,-0.10346459243935069
2011-07-18,-1.139774995822096
2011-07-19,1.069058732027739
2011-07-20,-0.17630288346325296
2011-07-21,1.6309826100284308
2011-07-22,-0.0613241557294808
2011-07-25,-0.2966101440375457
2011-07-26,-1.3233437227515021
2011-07-27,-2.505465150400066
2011-07-28,-0.34124391569680945
2011-07-29,-0.17117011280246563
2011-08-01,-1.0075164118930724
2011-08-02,-3.5729591907991187
2011-08-03,0.4378906913136138
2011-08-04,-5.064256535647226
2011-08-05,-0.4592578003262404
2011-08-08,-6.873316484085102
2011-08-09,4.408039911541484
2011-08-10,-4.0394090612538065
2011-08-11,4.26014647595454
2011-08-12,1.3012394194929167
2011-08-15,1.1644680771195626
2011-08-16,-1.8037117565544936
2011-08-17,-0.5559164251229598
2011-08-18,-5.7115097705214835
2011-08-19,-1.7141055360849644
2011-08-22,-0.17049585520145794
2011-08-23,3.323256214604564
2011-08-24,1.5255681919919661
2011-08-25,-1.8782958767003755
2011-08-26,2.5523316648869754
2011-08-29,3.5963176765552163
2011-08-30,1.3693313036917676
2011-08-31,-0.33176900310413204
2011-09-01,-1.450465050700911
2011-09-02,-3.2211236684070332
2011-09-06,-1.4211458123438048
2011-09-07,3.2119629911846026
2011-09-08,-1.0904117598930174
2011-09-09,-2.266834545108898
2011-09-12,-0.27879467931932744
2011-09-13,3.5205517947383136
2011-09-14,1.9398605454453488
2011-09-15,1.3609672857035404
2011-09-16,0.0831459443684679
2011-09-19,-1.757064552204668
2011-09-20,-1.2930528854339873
2011-09-21,-5.325673494368521
2011-09-22,-3.0259893360681245
2011-09-23,1.638537410161045
2011-09-26,2.3105441248606473
2011-09-27,1.5872408380838587
2011-09-28,-2.883624318531175
2011-09-29,2.0274553384961758
2011-09-30,-3.538476221915532
2011-10-03,-3.7745612123836425
2011-10-04,4.447529219434609
2011-10-05,2.671229136205633
2011-10-06,2.047931080852705
2011-10-07,-1.363112794916932
2011-10-10,3.761995585741462
2011-10-11,0.7275613461209751
2011-10-12,1.31001049553372
2011-10-13,-0.6646759245938383
2011-10-14,2.2141293841723586
2011-10-17,-2.654125201494395
2011-10-18,2.9343327293272825
2011-10-19,-1.3184366630031308
2011-10-20,1.5767768108738478
2011-10-21,2.168512023474145
2011-10-24,1.6933557345951256
2011-10-25,-2.2011920733916335
2011-10-26,0.45480318941513165
2011-10-27,4.318546800363099
2011-10-28,-0.2670665805671546
2011-10-31,-2.332085073709811
2011-11-01,-2.559101650467732
2011-11-02,1.1489794226786199
2011-11-03,2.0865132904076544
2011-11-04,-0.4768931410127908
2011-11-07,0.04563626434881396
2011-11-08,1.1973863840121224
2011-11-09,-3.8765043259229914
2011-11-10,1.512317525849327
2011-11-11,2.7370566440995114
2011-11-14,-0.5395829855621148
2011-11-15,0.6894215687077043
2011-11-16,-2.188799168459399
2011-11-17,-1.3885860498921487
2011-11-18,0.4538505985811847
2011-11-21,-2.2589992535106407
2011-11-22,-1.1259921011727791
2011-11-23,-2.409520170230117
2011-11-25,-0.7001690850251374
2011-11-28,3.7234141331404125
2011-11-29,0.40549441516806173
2011-11-30,4.917444026922779
2011-12-01,-0.7358577593071458
2011-12-02,0.8439623121408335
2011-12-05,1.594661575924805
2011-12-06,-0.834916214147019
2011-12-07,0.0673700742874983
2011-12-08,-2.445601556663579
2011-12-09,1.839935298508677
2011-12-12,-0.8694412556855324
2011-12-13,-1.5605879858199945
2011-12-14,-1.3422472560524201
2011-12-15,1.430907299519557
2011-12-16,1.5957259344232089
2011-12-19,-2.242180627020096
2011-12-20,3.3414843581273335
2011-12-21,0.5970960614349874
2011-12-22,0.7764300148593639
2011-12-23,0.49056157959423974
2011-12-27,0.05550705063250838
2011-12-28,-1.6190143653761813
2011-12-29,1.2849769415013812
2011-12-30,-0.43404113560954194
2012-01-03,0.9723910296574045
2012-01-04,0.33206898379483096
2012-01-05,-0.24270470942073796
2012-01-06,-0.12163925930117614
2012-01-09,0.6532744065394613
2012-01-10,1.4411611536395252
2012-01-11,0.42296089661162384
2012-01-12,0.3239562886912406
2012-01-13,-0.7104474343588629
2012-01-17,-0.19514574791476003
2012-01-18,1.0102168347340346
2012-01-19,1.6453586989169544
2012-01-20,-0.46549258570529606
2012-01-23,-0.7228253266747142
2012-01-24,-0.5567315516879612
2012-01-25,1.3458055600673813
2012-01-26,0.48871841246129755
2012-01-27,0.8351342810020146
2012-01-30,-0.48226165056513004
2012-01-31,-0.0842841507629033
2012-02-01,0.5693627174721438
2012-02-02,-0.6604870390098938
2012-02-03,1.1292593406025953
2012-02-06,-0.6574721014422802
2012-02-07,-0.231095708226281
2012-02-08,-0.43170724707680685
2012-02-09,0.2643599018634646
2012-02-10,-1.107470917239084
2012-02-13,1.3865232289713925
2012-02-14,-0.8731465282657558
2012-02-15,-1.952657313504813
2012-02-16,1.9266233936667376
2012-02-17,-0.6796306403013652
2012-02-21,-1.464768243461334
2012-02-22,-0.7704351469441484
2012-02-23,0.831087465390512
2012-02-24,-0.6072969233463898
2012-02-27,0.8183056485883355
2012-02-28,-0.15148961347237755
2012-02-29,-0.357700654890325
2012-03-01,1.3379697074402452
2012-03-02,-1.0734107461938036
2012-03-05,-0.6944615398210785
2012-03-06,-1.50786758096354
2012-03-07,0.5769117417667946
2012-03-08,1.4559813888915807
2012-03-09,0.25004461694326796
2012-03-12,-0.32531715086769886
2012-03-13,2.0672067378332493
2012-03-14,-1.3751310057746768
2012-03-15,3.329013688596172
2012-03-16,-0.10457650914160732
2012-03-19,0.2303545163327314
2012-03-20,-1.389482496292127
2012-03-21,0.8793364616789034
2012-03-22,-2.1738999591650376
2012-03-23,0.042952088980174885
2012-03-26,1.3674702152440377
2012-03-27,-0.22269963175908236
2012-03-28,-0.2976573056798437
2012-03-29,-0.010661127099165224
2012-03-30,-0.10661690576680982
2012-04-02,0.9499439622227435
2012-04-03,-0.296022432200993
2012-04-04,-0.2863320791896884
2012-04-05,0.13825905137476724
2012-04-09,-1.7417477115599045
2012-04-10,-1.977930372291281
2012-04-11,0.9042055960909012
2012-04-12,2.2401705036469544
2012-04-13,-1.1008874524347068
2012-04-16,0.7889369538976121
2012-04-17,1.5011927100224254
2012-04-18,-0.17962316723216798
2012-04-19,-1.418133751286954
2012-04-20,0.2254343458050867
2012-04-23,-0.9532913257149
2012-04-24,1.038160711179681
2012-04-25,0.9097810290888075
2012-04-26,-1.0394619559002116
2012-04-27,0.5787918020063065
2012-04-30,-0.6820383448978173
2012-05-01,1.0193435104930426
2012-05-02,1.0090234829656985
2012-05-03,-0.9043370588001309
2012-05-04,-1.1353644396326024
2012-05-07,0.3863783525637654
2012-05-08,-0.13899817110997192
2012-05-09,-1.4453905032921766
2012-05-10,-0.31503992992774066
2012-05-11,0.17433863043965214
2012-05-14,-0.7615083454797
2012-05-15,0.07673152512364112
2012-05-16,-0.09858119592721648
2012-05-17,-3.103073341519813
2012-05-18,-1.244757689070486
2012-05-21,2.6583956304388368
2012-05-22,0.03348753932514992
2012-05-23,1.1716127209762117
2012-05-24,0.8492664631964963
2012-05-25,-0.4484074384431769
2012-05-29,1.3731628664300333
2012-05-30,-2.091442894826556
2012-05-31,0.9850417071306294
2012-06-01,-3.178418724095211
2012-06-04,-1.6187531573670255
2012-06-05,0.6098308825608356
