Date,AAL,ALK,CAR,CHRW,CSX,DAL,EXPD,FDX,JBHT,JBLU,KEX,KSU,LSTR,LUV,MATX,NSC,R,UAL,UNP,UPS
2009-01-20,-10.551009890298669,-5.337370998808167,-12.0,-4.889917626297269,-6.537049424414299,-3.412074774449758,-5.819913625789974,-6.145435725437521,-7.992637575178474,1.867816091954011,-6.88259477364741,-10.174266007915467,-6.3692245750755045,-5.458790119746226,-5.148691390514138,-6.691378427247175,-7.194262094087078,-2.761506276150627,-6.407701408933408,-4.709532447586295
2009-01-21,-1.1795368606812295,-7.375859264537388,24.24242424242422,2.5150169548636248,4.34003391292157,-8.514470612845749,6.36132130728384,3.4557737908643027,3.295023342410741,-10.578279266572643,0.9486245434239038,3.128898214207565,3.918490774426875,2.9483869726993683,3.5563818700623084,0.3401409486888829,5.333359820620021,-6.110154905335619,7.11071103830434,3.8972112406438386
2009-01-22,1.4588732563687534,0.38282676646987923,-14.634146341463417,-2.019130569731298,-0.2749935455955699,4.752457583001313,-3.0758561647109217,-0.9669551971676515,-0.5315731873878793,6.940063091482651,-2.7408025551760917,0.48545086438027685,-1.5384679826624836,17.064479054359396,-3.0727540439966394,0.48020008857936336,-2.413883185440946,4.949587534372135,6.737428544306168,-0.18864185991971372
2009-01-23,2.2222255668067348,1.2967452795533019,8.571428571428585,-2.9691846506364916,-0.5860079807589291,-3.024563937150382,0.24680628202700117,-3.923300627421178,-1.5063495361001822,-2.064896755162249,-3.18035829307568,2.053139506813051,-4.074760611105221,-18.450568973906,1.2587360697002392,-3.992084621000458,-0.7240015316824833,3.318777292576436,-1.7340861362619142,-1.4906090353064338
2009-01-26,-1.534530688271396,-1.6190114100212538,3.9473684210526327,-0.342571141808401,-1.560368063365447,-3.216369177373668,1.1607437038339885,0.8314605064914549,-0.19737770098852137,0.9036144578313365,3.70063217050447,-0.7100471795540186,-0.09580761373007007,-1.4999984026001445,2.117875642941125,3.367471232179442,2.005454991753619,2.3668639053254337,1.035275710418393,0.10656083241176173
2009-01-27,-12.857127904243814,-3.7121933677453645,3.797468354430378,2.131088107376078,4.473414974288326,-20.141011496714235,0.9735861133052914,1.8325135194262598,5.486921574345605,-6.716417910447758,1.363271797783816,5.36351167678264,-0.5434875502457803,-6.97969126396627,2.79530785567792,6.657212331561246,2.7703459982839407,-8.835672997522714,4.750820220159913,0.29808112936042797
2009-01-28,8.792833502350096,5.763126715221545,-3.658536585365846,3.9040014402500267,4.551605640511491,10.214391126519207,3.4091004692618165,2.1234614435207577,6.279254281646884,4.959999999999987,2.3734097162416923,7.239828849979135,3.4715638411293215,4.502037683524818,2.3245228988923783,5.869908171641436,6.405781449910064,6.159420289855078,3.9350580979496286,-0.5519022394476991
2009-01-29,-11.369860204944404,3.570068518319891,-7.594936708860766,-2.375289334136299,-4.192191089139663,-8.23796962524288,-3.4632221095488247,-3.911895575415514,-0.7495330584828652,-2.7439024390243816,-2.820707218729024,-2.6371427919264945,6.119936206877008,-5.352485263673168,-1.1144125204518462,-4.1395256777982725,-4.303991072993352,-10.409556313993173,-4.384986971764926,-4.290294187126142
2009-01-30,-12.364779986135655,-4.3541331337112466,-5.47945205479452,1.7031596780605396,-2.524422768721468,-13.965103607037543,-4.070377178119722,-6.58352269154906,-1.0662098771781703,-11.755485893416928,-4.652087475149102,-1.6251228884295643,5.005845429346656,-3.034457716859351,-4.46467679209448,0.39255685174270916,-3.842866037310788,-10.095238095238102,-2.0358267208479552,-5.240876646875181
2009-02-02,0.8818334988921039,2.5038076418888666,4.347826086956519,-2.131403135412979,-0.44887758673720635,2.463769336112809,-1.294488816451933,-3.513951507015134,-1.3471179974825942,-0.7104795737122527,-0.1251000834028404,1.927328751513624,-2.564821058645028,-3.982955617892936,-1.8602470537444904,-2.1115601672116124,-1.598587492942516,-3.813559322033888,-1.5528467934357026,-0.16470524528353625
2009-02-03,0.8741251703179964,-1.6284268068729957,9.722222222222232,4.644441464515903,4.474509287276485,-2.4045273290999924,4.735885863748268,7.487287572384038,6.417887497702424,0.17889087656528524,0.5427932967518423,8.53592711949287,3.1473963308546793,1.0370715122447693,0.785931336549428,0.9321024593756944,3.8808746180871045,-1.2114537444933848,5.59033523577952,6.08203781012977
2009-02-04,-5.199302609120615,-1.3167887941111678,-7.594936708860766,-0.3184814742588804,0.7304260576078248,-5.652175777832835,1.0087021962833287,-2.990709843243522,-0.427734762152443,-1.2499999999999845,0.33222591362127574,-2.389267333781875,-0.4166221337211118,-2.7859551894323764,-0.04585790942037704,2.8487689332437505,-13.119054456085566,-4.793756967670026,1.405924838728323,0.0666148221942553
2009-02-05,-4.570360928852324,5.299295515453517,-1.3698630136986356,3.003836637074353,1.9775461708785746,0.3072227914963088,0.619833947229731,2.5951236628101837,4.853954344164113,4.520795660036159,-0.33112582781458233,0.713919607178437,2.0356895599612956,3.9215566594311246,0.3212544960423891,2.27797390646729,4.700031840482599,0.4683840749414525,2.4263750920359817,1.9542839997264583
2009-02-06,4.7892467930690685,4.706725581088889,-1.388888888888895,3.4125475540010886,5.947000782247436,12.404287979105622,4.551675485504969,5.116007574231118,5.9402025857065555,7.439446366781999,7.807304817275762,8.658224009668135,3.47090417648821,6.386092000356114,4.9405389301721225,4.454616405193068,8.37312942821482,4.195804195804187,4.208987417978771,2.526679441261348
2009-02-09,-1.0968759071346756,-0.6915699800397968,1.4084507042253502,-0.5999320175375078,0.0,-0.5449497288242955,-0.3600685600015585,0.7056240625937349,-0.19332701065086777,-3.3816425120772986,-3.813559468935268,-2.003716565298863,0.2641340064398312,-2.046386048300297,0.21792261846595995,-0.12112811307798399,-0.7638051935992096,-0.5592841163310824,0.0608664151757532,0.40365752353273
2009-02-10,-6.469494415424193,-2.5417724946471654,-4.166666666666674,-3.400429909726854,-6.31482491616665,-6.301373195068905,6.110371371136636,-6.521751873467407,-5.09733138960069,-2.500000000000002,-3.243888796311112,-6.609614782596751,-4.9789165159860875,0.2785586381432559,-0.7394250427257054,-6.841344576600095,-8.229734976291947,-7.424071991001124,-5.131805868335904,-5.374537953382275
2009-02-11,-9.486168215483426,-3.286899358272022,1.449275362318847,-1.9579070931952658,-1.628111914515784,-5.409387298368651,-0.8668552349106795,0.980210583653407,-4.223017947009955,-3.7606837606837584,-0.08278559602649116,-0.865574648405687,-2.3010428754085654,0.0,2.648288820971345,-0.989614599692612,1.9032429699660236,-8.505467800729038,-3.1003291892989226,1.2969391358384819
2009-02-12,3.275082873496382,6.944953434952161,4.285714285714293,0.8073122130716426,-2.9460522666348354,7.728004963032231,-0.8120049446571187,-0.5900398146067465,-1.1986380322656975,2.6642984014209725,4.681031676927572,0.7704184117281132,0.737736529468469,1.8055497214312322,2.505450132338116,-3.1825358146142735,0.6696305193044427,4.515272244355906,-4.346829076685843,-0.8829641850847669
2009-02-13,0.4228414957365034,-1.1744155328635708,-4.109589041095896,-0.31615517539431703,-0.3410454366709281,2.008612969146939,-1.133492775462741,-0.8041067885250941,-3.2062281401488035,1.038062283737018,-2.6513652552433653,0.560654490716983,-2.338042005303309,-0.545731034491781,-5.445957041561112,2.4993157566609803,-3.5793325338072557,1.5247776365946653,0.36908982882009056,-0.13363251945586185
2009-02-17,-6.947353483064012,3.040868806360897,-12.857142857142856,-4.164906563006509,-5.954848698028881,-10.689185620580322,-3.471357757221216,-5.0376455763525225,-2.2381454128651335,-4.109589041095896,-3.008126016260171,-4.865709385495409,-3.6342154296358675,-4.663911960824462,-5.941033760990044,-5.459818354222601,-6.997404229813686,-6.508135168961204,-6.20548307905473,-4.2150008788475635
2009-02-18,-14.479641866597948,-7.9036645834424935,-3.2786885245901676,-0.6397726151190608,1.3464570087258432,-10.078740103114537,-0.7588307652022674,-2.439013554012337,-0.04575761337427542,-14.107142857142863,-4.316852291833529,1.9712379521064083,-1.1972661152095054,-3.740995950188708,-3.809100303482038,-0.3084142395875289,-4.768626387427033,-14.859437751004013,0.3675559200184919,-0.512233207644508
2009-02-19,-4.761916629284424,-2.7255891088914685,-10.169491525423723,-0.22203135949865338,-5.5655695329494765,0.350285489968738,-1.196803559505033,-0.6875306310397455,-1.4200946246724633,-5.82120582120581,1.5330705212439844,-2.298853790612687,0.09086206170958455,-0.14948860919400397,-1.3533610831087062,-4.274439180261769,-2.8189846519262596,-4.559748427672961,-4.22365219107621,1.5374108282634191
2009-02-20,-13.333310073266302,-8.102985220118386,3.7735849056603765,-0.48950891310085565,1.1787597963191176,-2.966842288396465,-1.1103500994906312,-1.489406826130013,0.0,-6.181015452538641,0.1294176013804993,0.534798111360657,2.3305589748436217,-2.395223231871857,0.4065447731254279,-0.20565512172696643,-0.38168169167396293,-10.708401976935756,2.0392830732645084,-0.3028377752186673
2009-02-23,13.782022142459581,-1.6069192776544505,-9.090909090909093,-4.651159125816151,-6.163126866186419,2.6978195664366433,-3.5386188235832394,-5.132017380171961,-2.2769590278117646,0.7058823529411784,-5.514860211756146,-7.021295568794472,-3.0464945609698035,-1.0736065051103805,-3.2389089210171695,-5.15160119207404,-3.8314017584584747,19.55719557195572,-5.695759812459233,-4.392522590851334
2009-02-24,3.098594705392932,0.33498203528259385,17.999999999999993,1.1960934724089878,7.0484334280344285,4.203137942187918,3.880071910366456,5.2076540448604325,4.755123247281556,6.542056074766345,6.110351117191071,7.379839104618768,3.3862456109301275,1.9315744816870373,4.079511991800389,3.8795536549089515,4.342639827954065,3.703703703703698,5.668898497681152,5.498512731214378
2009-02-25,-9.836062291982095,-7.05341151520228,-15.254237288135586,-3.1981815071774222,-2.646719433361977,-4.033600163288586,-3.5993188583562263,-5.4405894314005,-3.4044576045823227,-6.578947368421051,-3.523846153846155,-2.8769384140687526,-2.9802526795165374,-7.610322290967164,-3.618081027782971,-2.7188437150969635,-6.491054967125431,-6.25,-1.5501685443664481,-2.6406795075284317
2009-02-26,-1.5151183551412317,3.1881294760415457,-12.0,-2.4897991636385175,-1.5760150335097034,-0.35026629413960064,-2.888334423975214,-2.233791078601699,-3.1484743393633385,-2.3474178403755763,-4.32071695676094,0.21944285912973704,-3.4671545090599887,0.8237392590431769,-1.668442892597044,-0.5835567369696482,-6.329110827798468,-4.920634920634914,-3.381521319841918,-1.9986026192027606
2009-02-27,-12.307708658549188,-4.656200957076429,-9.090909090909083,1.5958778372450633,-1.2009822349845156,-11.599262446693626,-0.07256093215559645,-0.2768890739675678,-1.1159954410518536,-8.413461538461542,2.607081005586598,-3.174604313986218,-0.2835344201103318,-3.75819030672494,-0.3711563875896662,-2.008016572093496,-0.34874350054158176,-18.03005008347246,0.2404269069138154,-0.024286832661135627
2009-03-02,-13.33334067861598,-6.024638975657826,4.999999999999982,-4.084128771221051,-7.37439718029993,-8.747536268202193,-9.18328385788798,-6.734581620887536,-7.163849776907494,-13.648293963254599,-8.529949703722794,-10.005658324319288,-8.625602788767939,-6.281847788282169,-4.89622101932018,-6.809582766422196,-8.136460359884879,-13.238289205702658,-4.557560578406994,-5.488096642810447
2009-03-03,-6.8826010439060115,-10.636230196019314,-7.14285714285714,-1.2849373494432048,-0.1312289847016146,-7.1895557502022704,0.9592192205593264,-0.5458874040965234,0.4228331676687791,-8.20668693009119,-1.0912648809523695,-6.909546928032329,-0.2074584043727956,-5.253630103631323,-3.469479577201817,-1.4546568863297527,-1.1904710605156965,-7.511737089201875,2.1222978221700384,-1.1047978781888568
2009-03-04,3.0434481854721307,-1.1956667002783417,10.256410256410241,2.927575568368579,3.0223377165314202,4.694832540046234,4.67142647499017,6.237509815839037,4.947310507033231,5.629139072847678,6.870601460852455,0.6072790600333944,3.7768563128229404,-0.19118801497760574,5.507275508193055,2.917956782822917,7.75901385442761,7.106598984771573,3.8009526536024074,5.741723586655434
2009-03-05,-16.877626695261828,-18.591852524805162,-16.279069767441868,-4.216583640572324,-4.591828152834976,-11.883395563424193,-6.732218001214951,-8.40771356299369,-3.8114017729437677,-10.971786833855802,-6.006560582194287,-9.657910358885069,-5.742897349822751,-4.022985693776593,-8.076963748971068,-9.106077331663265,-8.899806481584404,-13.27014218009478,-6.664925453879711,-1.7936184166409075
2009-03-06,9.644705382285723,1.8918931888006307,8.333333333333348,-0.8595865965663863,-3.787863947826642,3.3078798794812014,-0.24334263701605297,-8.307663610265381,-2.8675308818992273,4.225352112676051,-0.39940087871189744,0.44541447586092797,-1.523214666784889,2.395192664097179,-3.108169221789825,0.5871689697945603,-4.712809394046169,7.650273224043702,-1.2701019765083421,-1.4760871913464535
2009-03-09,-6.944437041068053,-7.559690988498902,-2.564102564102566,-0.02625410855109367,-3.195940421960819,3.2019627963909114,-2.3577208002805383,-3.842946035701267,-0.21475833379817066,3.378378378378377,2.1052630523677784,-0.8869109752264626,-1.2230291346474353,0.7797632062293003,0.0,-1.6782207009904515,-0.7212753407200734,-2.5380710659898553,-3.8879231191284003,-2.7425028070505175
2009-03-10,18.90548222271753,4.375879614593492,18.421052631578938,6.333750296747054,6.555028708078159,13.126509565080458,4.746070377264888,8.197197350888374,4.464825552429819,12.745098039215685,6.62738308162083,5.667402661234422,4.260760409539133,5.6092487786000955,6.600873543619046,4.675314604829639,12.247008000579939,17.1875,6.48424909829628,7.624005330813066
2009-03-11,8.368190575209077,8.659832434820158,-6.666666666666677,0.6673043497292586,1.0327849467054229,1.2658125399613196,-1.7090646903559437,1.2671849521078027,6.127669410376724,11.304347826086936,9.116031727257457,-1.2702947919957297,2.7593415074165906,-0.18313429790040026,1.8518587820016252,0.7798591184180026,6.703621126124992,13.33333333333333,2.0670157609059103,3.6147118400630784
2009-03-12,8.108066602625176,5.755811962116608,-4.761904761904756,4.321156778820456,3.6888887546979054,11.041700205629512,3.9223755085006973,2.662435134365837,2.8141436345370474,8.854166666666675,4.050628521070521,3.2880711103028704,1.563530033938143,2.568798919798132,2.3295201146222633,5.311289360941385,-0.34657841618302987,9.607843137254912,1.9978287496239089,1.311189977441396
2009-03-13,12.142877970113641,3.229690888485548,2.499999999999991,0.5412881334697861,-0.5143752729888762,9.193224365419205,4.0466610345508025,-1.4522995427139085,2.5955914977962458,2.6315789473684292,-0.9326845093268421,-0.48443155188343523,1.6064545032646649,2.3255698843668737,-0.9438820697970751,-2.204378597174761,2.7825804003347887,8.58676207513418,-0.2415247220557193,-0.41599593228773823
2009-03-16,-10.828042038790676,-4.808782292225999,7.317073170731714,3.066488687216329,6.161150251716574,-4.811007824554614,2.28123731312333,5.6842174251238164,3.081864736307849,-8.624708624708632,2.4150634465820664,2.2253005253136893,5.632419168259961,-3.496498032177986,2.690557958286388,6.010906379565917,4.90696702450184,-10.378912685337728,4.7068323756569885,3.806013177936407
2009-03-17,8.214302002268358,11.38160667394288,-2.2727272727272707,2.6799936288834703,1.7857053078616847,11.01083478900522,4.9360236146519965,4.5318637801007755,3.9714492565039006,5.867346938775531,2.1982414068745015,1.4965969806069568,1.808570191109271,5.434773807499527,4.748874780372692,1.4819806187764906,3.266158110651629,6.25,3.0054216619559204,3.3757796447982935
2009-03-18,6.270649066396206,-1.2568468903966346,4.651162790697683,1.7473970668274275,0.15947870587229573,-1.3007906938197755,1.010443547870632,2.548815519704406,0.557947969155248,2.168674698795181,2.1118537348455257,0.7372755976822187,2.603337331841149,1.0309299086149304,5.002626044099245,-0.6349396548306796,6.091294416860071,4.152249134948094,-1.2219460827296524,0.6055622673868388
2009-03-19,-16.77019380579503,-6.862203972990666,22.222222222222232,-1.3912901047766435,0.0796362503702408,-11.53215049218035,-1.5867452573378515,4.761943234007027,-1.2804090980659377,-11.084905660377364,0.2297931738876713,-2.1290779308487218,-0.7462705300764538,-1.870749007253314,2.8784021421975003,0.47924870499529426,-0.03676799992495816,-13.787375415282376,-0.3534238133637735,-1.1392785842151643
2009-03-20,-11.940302005021818,-1.9607687998658085,98.18181818181817,-3.39508817905928,-3.5799531019117814,-6.517666206938221,-4.381364732245574,-7.095361941358769,-5.144835146377114,-5.57029177718833,-7.26022162781812,-8.089732540861815,-4.96239623025192,-2.9462213125064474,-2.701387466352434,-3.147883550084607,-7.216513374340172,-13.680154142581891,-1.9761923007585391,-2.78323636275547
2009-03-23,14.830494003855943,6.545450632577676,-22.93577981651377,9.036947293253505,12.128730091479056,8.36650872465665,7.551327171126632,6.300769568677422,7.20142491548017,11.79775280898876,7.251755253399272,9.985197785617196,6.3290774375705405,7.857065621936288,-4.709959731641977,9.48786831865207,11.507934962525667,6.919642857142838,8.658535625131636,6.329719237391962
2009-03-24,-4.059044866095373,-4.266223237320377,5.952380952380953,-5.420613454900803,-0.9198005817175114,0.18383549262128707,-4.089973478731368,-2.177865678379398,-1.658130779459266,-3.2663316582914548,-0.8836035004378351,-8.607932603495582,-3.8987913271997576,-1.986706426988849,-1.612916404912823,2.5787129944895293,-5.515984010070785,-5.0104384133611735,0.28546607524164713,-0.6310740122760672
2009-03-25,0.7692462530042299,2.6143847733825387,-8.98876404494382,-1.5490421136743038,-4.196068806423248,4.220176068936099,-1.243792861901749,-0.6885561470185042,0.6917233591976268,5.714285714285716,2.364345052881589,-3.899913575790226,2.0130163753035113,3.7161805067701836,-2.3796589413895064,-1.9000252190375932,2.8248268891029937,4.615384615384621,-2.8700382415419723,1.7569962846574194
2009-03-26,6.870206440179327,7.99071143375214,13.58024691358024,7.304961428603551,8.333338496290722,10.56337253562507,8.132430040842875,8.57408822062482,9.703733114459512,7.125307125307123,6.702006815600159,10.719742879875295,9.53244244532554,5.048890364812797,8.45066381439219,7.0917568145595355,9.377313172032276,13.445378151260524,8.620273137675749,4.9719082435535356
2009-03-27,-4.6428387187456455,-3.109901973197571,3.2608695652173836,-3.0163035760827017,-1.9320675255698583,-3.8216604977154067,-4.425951690510721,-2.767144930392784,-3.052794835014161,-4.587155963302758,-2.874375443576993,-3.388638286770318,-5.487783172177374,-3.410853122457602,-1.348659600230362,-2.9493434543364394,-5.0234334783733186,-7.037037037037052,-3.327344360129436,-0.6936141531235007
2009-03-30,-8.614208424037784,-7.30491650902877,-12.631578947368416,-3.498905666741492,-6.493952954709314,-10.596009064089406,-3.2729680474094303,-3.5026014577450693,-3.9564412430650786,-7.692307692307699,-4.640120400434045,-8.661425022598568,-3.2257886814030967,-0.9631006161882949,-5.974682486435601,-5.01722065958422,-5.0423553789113456,-10.358565737051784,-4.697642743408126,-2.993435787178367
2009-03-31,3.6885115802207435,4.895521660311641,9.63855421686748,2.0814611955794815,0.8583804745649459,4.259251741552061,1.8358376031667234,0.9301146785315684,1.3451038425204231,-4.9479166666666625,2.068961685823756,-0.3918478584376772,1.4242159941450394,2.59319211395288,2.477121589422504,1.871427566850592,5.124394982703517,-0.4444444444444362,0.3171827255120663,1.2549042495445528
2009-04-01,2.766770619838388,2.8457507882617916,-7.692307692307699,-0.5700839867870733,2.707922383888084,4.973388380131283,-1.519978166286906,1.0564145003089331,-0.995428964618883,-0.2739726027397249,1.9894933179239294,-0.7081197397685313,2.121328899058028,1.5797594694448192,5.097228103793472,2.3407244429491936,3.0731379938014003,8.482142857142861,1.1919915129590342,1.7269191388805227
2009-04-02,8.846170878304637,11.123425739719028,4.761904761904767,6.0419104004418855,9.792834932462412,9.137035220194601,9.763099990755375,9.163707697323552,8.462487662257189,19.505494505494482,6.551347073978642,9.350263258166214,5.41248345447416,9.642327707467091,8.400040031717438,6.832700795157232,8.4989572382282,8.64197530864197,8.774003332805469,4.5936004831675925
2009-04-03,4.947021298000398,-1.49402791145119,-1.1363636363636354,0.47828736114303716,1.0292056077969347,2.945706741565024,0.26163763311013444,1.9151939569216347,2.278892579159719,1.379310344827589,2.867011990776791,2.898538099618997,0.13876878561973616,-2.6950430619698373,3.551620499913355,1.490521953790802,-0.5369383055362831,0.18939393939394478,1.856356606667986,0.72557437853773
2009-04-06,5.7238777197529345,1.9211272156883785,-8.045977011494243,-1.986752721242413,-2.5467072041840844,4.518069753403009,0.8153676290542977,-3.4186002731211196,-1.96375773075127,0.0,-4.231030751140685,-1.1267696471245925,-0.8869137182486386,6.997098297217819,-1.5590492189185512,-2.830488973128986,-1.6831001954230929,10.775047258979221,-4.404428229122637,-0.32227305343823787
2009-04-07,-3.1847104032939777,-5.208325764916499,0.0,-4.7719523607616,-3.101023663347191,-4.034561013626314,-4.5939866427867955,-3.7673021712948285,-5.161759469409222,-5.668934240362811,-4.943895511921459,-3.7037008207561395,-6.068196508385881,-8.03815948442158,-5.203623282610237,-3.3250547039319844,-4.521921949490471,-6.655290102389088,-3.2455875488620056,-2.4724039311645574
2009-04-08,1.9736891939629908,3.0873723446953605,-5.000000000000004,2.06205511909181,2.8046896520408815,3.7537509119614176,1.7633136502420488,3.1834358086416437,2.721335664123381,6.009615384615374,-0.8115160158053913,3.6982336767837243,2.113717373687418,3.8518804638293602,-0.6204881622341119,3.013050537524453,-17.963455823618535,4.20475319926874,3.0025543159823975,1.7940553308174012
2009-04-09,11.612898215574186,11.370544262105952,25.0,4.822931410969877,4.057392756535738,6.946462035120926,6.231256863995038,6.149681689157704,6.60340844267473,11.791383219954632,10.449989232056133,9.129817786537696,5.8017393373178905,5.278139971814899,10.614794341604284,3.0629113613692693,4.865928164603739,15.087719298245595,5.442986458133947,2.47127405433345
2009-04-13,4.6242790304263925,-1.6408516340843837,-3.157894736842093,-2.59063528239335,-2.890739122638175,1.6238176333593257,0.0313594352794766,0.11782331145466785,-1.0014857667249522,0.0,1.1784444047661768,1.1764469745639161,-4.188472568134061,-0.40649767572445983,-2.7789945472681543,-0.9638328015029063,-5.269354265971426,3.0487804878048808,0.9934998031364994,-0.11219236442160385
2009-04-14,-6.906070558762966,-7.970315612585022,3.2608695652173836,1.1914570605252361,-1.730742577147104,-6.790963207704259,-0.2822180369448368,-0.6080650909471852,2.472834518581246,-6.896551724137934,-0.8984958701662382,-2.2609798096899336,1.639350750374291,-1.088413370343022,0.1786278170877731,-1.4598612693951796,0.7472130956726941,-10.50295857988166,-1.2617430956405884,0.0
2009-04-15,9.792293161272369,3.625405732678977,10.526315789473696,1.6611247277737773,7.749240116018652,4.000010021320355,0.3459185495618078,-1.24331109924809,-0.95062512843892,12.200435729847502,-2.2834149669773374,7.204223771659524,-0.6508519777704391,5.089405145527626,3.8341855240519696,1.5363231302267355,1.0300790930426462,8.429752066115693,0.909671363847786,1.5347387972453497
2009-04-16,2.972946977433666,-1.5549360782051047,39.047619047619044,2.5025700696440945,1.1768265305309278,0.0,6.110950750473498,8.393254525522554,2.2148177548069414,4.077669902912628,1.8900343642611617,2.034526540249759,-1.8797862407233468,-7.068089227052477,5.281232824024262,0.5674584758108114,2.0799417661008013,-1.3719512195121908,1.2663935983881158,3.078329434660221
2009-04-17,4.199476868275598,-2.27051351428329,32.1917808219178,0.30264274278379855,1.3893490427494326,0.5494561747949378,0.029515539540447833,-1.8252237303606367,-0.469470291700802,0.9328358208955168,1.8212512647554968,1.8126947269355709,-0.8128028640628338,1.408463581753372,5.913557309681683,1.5314450728017848,1.0786608945809295,-0.3091190108191588,2.3526768593724157,-2.2710924782439523
2009-04-20,-9.823663502653158,-5.404015518313566,0.0,-3.4198308740271965,-7.743792851258535,-6.967216674098653,-4.90110004119968,-4.075108966107777,-5.333841544183937,-5.73012939001849,-6.0616096037890195,-8.071221255468386,-3.1898814640789475,-2.638866861955458,-10.512151209144804,-5.66290462107405,-5.849768385858589,-8.992248062015506,-4.7836154992922815,-2.7264220321617016
